X,CH1,CH2,
Second,Volt,Volt,
-9.8757796e-02,1.40000e+02,-8.00000e-02,
-9.8717801e-02,1.44000e+02,-1.04000e-01,
-9.8677799e-02,1.52000e+02,-9.60000e-02,
-9.8637797e-02,1.52000e+02,-9.60000e-02,
-9.8597802e-02,1.56000e+02,-9.60000e-02,
-9.8557800e-02,1.60000e+02,-8.80000e-02,
-9.8517798e-02,1.64000e+02,-8.00000e-02,
-9.8477796e-02,1.68000e+02,-4.80000e-02,
-9.8437801e-02,1.68000e+02,-4.00000e-02,
-9.8397799e-02,1.72000e+02,-4.80000e-02,
-9.8357797e-02,1.76000e+02,-4.00000e-02,
-9.8317802e-02,1.80000e+02,-3.20000e-02,
-9.8277800e-02,1.84000e+02,-4.00000e-02,
-9.8237798e-02,1.88000e+02,-3.20000e-02,
-9.8197795e-02,1.88000e+02,-4.00000e-02,
-9.8157801e-02,1.92000e+02,-1.60000e-02,
-9.8117799e-02,2.00000e+02,-2.40000e-02,
-9.8077796e-02,2.00000e+02,-4.80000e-02,
-9.8037802e-02,2.00000e+02,-4.80000e-02,
-9.7997800e-02,2.00000e+02,-4.80000e-02,
-9.7957797e-02,2.08000e+02,-4.00000e-02,
-9.7917803e-02,2.08000e+02,-4.00000e-02,
-9.7877800e-02,2.12000e+02,-8.00000e-03,
-9.7837798e-02,2.20000e+02,-8.00000e-03,
-9.7797796e-02,2.24000e+02,-2.40000e-02,
-9.7757801e-02,2.24000e+02,-8.00000e-03,
-9.7717799e-02,2.28000e+02,-1.60000e-02,
-9.7677797e-02,2.36000e+02,8.00000e-03,
-9.7637802e-02,2.32000e+02,1.60000e-02,
-9.7597800e-02,2.36000e+02,8.00000e-03,
-9.7557798e-02,2.36000e+02,1.60000e-02,
-9.7517796e-02,2.44000e+02,8.00000e-03,
-9.7477801e-02,2.44000e+02,2.40000e-02,
-9.7437799e-02,2.48000e+02,-8.00000e-03,
-9.7397797e-02,2.52000e+02,0.00000e+00,
-9.7357802e-02,2.52000e+02,1.60000e-02,
-9.7317800e-02,2.56000e+02,1.60000e-02,
-9.7277798e-02,2.60000e+02,2.40000e-02,
-9.7237796e-02,2.60000e+02,8.00000e-03,
-9.7197801e-02,2.64000e+02,-8.00000e-03,
-9.7157799e-02,2.64000e+02,8.00000e-03,
-9.7117797e-02,2.68000e+02,0.00000e+00,
-9.7077802e-02,2.68000e+02,4.00000e-02,
-9.7037800e-02,2.68000e+02,3.20000e-02,
-9.6997797e-02,2.68000e+02,4.80000e-02,
-9.6957803e-02,2.72000e+02,4.80000e-02,
-9.6917801e-02,2.76000e+02,4.00000e-02,
-9.6877798e-02,2.76000e+02,4.00000e-02,
-9.6837796e-02,2.76000e+02,7.20000e-02,
-9.6797802e-02,2.76000e+02,4.80000e-02,
-9.6757799e-02,2.84000e+02,4.80000e-02,
-9.6717797e-02,2.84000e+02,4.00000e-02,
-9.6677803e-02,2.88000e+02,4.00000e-02,
-9.6637800e-02,2.88000e+02,7.20000e-02,
-9.6597798e-02,2.88000e+02,1.60000e-02,
-9.6557796e-02,2.88000e+02,5.60000e-02,
-9.6517801e-02,2.92000e+02,1.60000e-02,
-9.6477799e-02,2.92000e+02,5.60000e-02,
-9.6437797e-02,2.92000e+02,3.20000e-02,
-9.6397802e-02,2.92000e+02,7.20000e-02,
-9.6357800e-02,2.96000e+02,1.60000e-02,
-9.6317798e-02,2.92000e+02,6.40000e-02,
-9.6277796e-02,2.96000e+02,3.20000e-02,
-9.6237801e-02,2.96000e+02,8.00000e-03,
-9.6197799e-02,2.96000e+02,3.20000e-02,
-9.6157797e-02,2.96000e+02,5.60000e-02,
-9.6117802e-02,3.00000e+02,4.80000e-02,
-9.6077800e-02,3.00000e+02,4.00000e-02,
-9.6037798e-02,3.00000e+02,8.00000e-03,
-9.5997795e-02,3.00000e+02,3.20000e-02,
-9.5957801e-02,3.00000e+02,5.60000e-02,
-9.5917799e-02,3.04000e+02,3.20000e-02,
-9.5877796e-02,3.04000e+02,2.40000e-02,
-9.5837802e-02,3.04000e+02,5.60000e-02,
-9.5797800e-02,3.04000e+02,4.00000e-02,
-9.5757797e-02,3.04000e+02,5.60000e-02,
-9.5717803e-02,3.04000e+02,4.00000e-02,
-9.5677800e-02,3.04000e+02,7.20000e-02,
-9.5637798e-02,3.04000e+02,1.60000e-02,
-9.5597796e-02,3.04000e+02,4.00000e-02,
-9.5557801e-02,3.04000e+02,8.00000e-03,
-9.5517799e-02,3.04000e+02,3.20000e-02,
-9.5477797e-02,3.04000e+02,4.80000e-02,
-9.5437802e-02,3.04000e+02,2.40000e-02,
-9.5397800e-02,3.04000e+02,7.20000e-02,
-9.5357798e-02,3.04000e+02,2.40000e-02,
-9.5317796e-02,3.04000e+02,4.00000e-02,
-9.5277801e-02,3.04000e+02,5.60000e-02,
-9.5237799e-02,3.04000e+02,1.60000e-02,
-9.5197797e-02,3.04000e+02,6.40000e-02,
-9.5157802e-02,3.04000e+02,2.40000e-02,
-9.5117800e-02,3.08000e+02,4.00000e-02,
-9.5077798e-02,3.08000e+02,3.20000e-02,
-9.5037796e-02,3.08000e+02,2.40000e-02,
-9.4997801e-02,3.08000e+02,4.00000e-02,
-9.4957799e-02,3.08000e+02,7.20000e-02,
-9.4917797e-02,3.08000e+02,8.80000e-02,
-9.4877802e-02,3.08000e+02,3.20000e-02,
-9.4837800e-02,3.08000e+02,6.40000e-02,
-9.4797798e-02,3.08000e+02,4.80000e-02,
-9.4757803e-02,3.08000e+02,7.20000e-02,
-9.4717801e-02,3.08000e+02,4.80000e-02,
-9.4677798e-02,3.08000e+02,7.20000e-02,
-9.4637796e-02,3.08000e+02,6.40000e-02,
-9.4597802e-02,3.08000e+02,7.20000e-02,
-9.4557799e-02,3.08000e+02,4.80000e-02,
-9.4517797e-02,3.12000e+02,6.40000e-02,
-9.4477803e-02,3.12000e+02,4.00000e-02,
-9.4437800e-02,3.12000e+02,5.60000e-02,
-9.4397798e-02,3.08000e+02,4.80000e-02,
-9.4357796e-02,3.12000e+02,5.60000e-02,
-9.4317801e-02,3.08000e+02,6.40000e-02,
-9.4277799e-02,3.12000e+02,7.20000e-02,
-9.4237797e-02,3.08000e+02,4.00000e-02,
-9.4197802e-02,3.08000e+02,6.40000e-02,
-9.4157800e-02,3.12000e+02,5.60000e-02,
-9.4117798e-02,3.08000e+02,8.00000e-02,
-9.4077796e-02,3.12000e+02,4.00000e-02,
-9.4037801e-02,3.08000e+02,5.60000e-02,
-9.3997799e-02,3.08000e+02,4.00000e-02,
-9.3957797e-02,3.12000e+02,8.80000e-02,
-9.3917802e-02,3.08000e+02,7.20000e-02,
-9.3877800e-02,3.08000e+02,5.60000e-02,
-9.3837798e-02,3.04000e+02,9.60000e-02,
-9.3797803e-02,3.04000e+02,6.40000e-02,
-9.3757801e-02,3.00000e+02,7.20000e-02,
-9.3717799e-02,2.96000e+02,7.20000e-02,
-9.3677796e-02,2.92000e+02,7.20000e-02,
-9.3637802e-02,2.88000e+02,8.00000e-02,
-9.3597800e-02,2.84000e+02,8.00000e-02,
-9.3557797e-02,2.76000e+02,9.60000e-02,
-9.3517803e-02,2.76000e+02,8.80000e-02,
-9.3477800e-02,2.72000e+02,1.04000e-01,
-9.3437798e-02,2.68000e+02,1.04000e-01,
-9.3397796e-02,2.68000e+02,9.60000e-02,
-9.3357801e-02,2.64000e+02,1.12000e-01,
-9.3317799e-02,2.64000e+02,8.80000e-02,
-9.3277797e-02,2.64000e+02,7.20000e-02,
-9.3237802e-02,2.60000e+02,1.12000e-01,
-9.3197800e-02,2.60000e+02,1.04000e-01,
-9.3157798e-02,2.56000e+02,1.04000e-01,
-9.3117796e-02,2.56000e+02,8.80000e-02,
-9.3077801e-02,2.52000e+02,1.12000e-01,
-9.3037799e-02,2.52000e+02,1.04000e-01,
-9.2997797e-02,2.48000e+02,1.20000e-01,
-9.2957802e-02,2.44000e+02,1.20000e-01,
-9.2917800e-02,2.44000e+02,1.36000e-01,
-9.2877798e-02,2.44000e+02,1.12000e-01,
-9.2837796e-02,2.40000e+02,1.28000e-01,
-9.2797801e-02,2.36000e+02,1.12000e-01,
-9.2757799e-02,2.32000e+02,1.36000e-01,
-9.2717797e-02,2.28000e+02,1.44000e-01,
-9.2677802e-02,2.28000e+02,1.28000e-01,
-9.2637800e-02,2.24000e+02,1.44000e-01,
-9.2597798e-02,2.20000e+02,1.76000e-01,
-9.2557803e-02,2.12000e+02,1.20000e-01,
-9.2517801e-02,2.12000e+02,2.00000e-01,
-9.2477798e-02,2.08000e+02,2.08000e-01,
-9.2437796e-02,2.04000e+02,1.76000e-01,
-9.2397802e-02,2.00000e+02,1.92000e-01,
-9.2357799e-02,2.00000e+02,2.00000e-01,
-9.2317797e-02,1.92000e+02,1.84000e-01,
-9.2277803e-02,1.92000e+02,2.00000e-01,
-9.2237800e-02,1.88000e+02,2.00000e-01,
-9.2197798e-02,1.84000e+02,2.16000e-01,
-9.2157796e-02,1.84000e+02,2.00000e-01,
-9.2117801e-02,1.76000e+02,2.08000e-01,
-9.2077799e-02,1.72000e+02,1.84000e-01,
-9.2037797e-02,1.68000e+02,2.00000e-01,
-9.1997802e-02,1.68000e+02,2.32000e-01,
-9.1957800e-02,1.60000e+02,2.32000e-01,
-9.1917798e-02,1.60000e+02,2.40000e-01,
-9.1877796e-02,1.56000e+02,2.48000e-01,
-9.1837801e-02,1.52000e+02,2.56000e-01,
-9.1797799e-02,1.44000e+02,2.40000e-01,
-9.1757797e-02,1.44000e+02,2.96000e-01,
-9.1717802e-02,1.40000e+02,2.64000e-01,
-9.1677800e-02,1.36000e+02,2.64000e-01,
-9.1637798e-02,1.32000e+02,2.64000e-01,
-9.1597803e-02,1.28000e+02,2.72000e-01,
-9.1557801e-02,1.28000e+02,2.56000e-01,
-9.1517799e-02,1.24000e+02,2.72000e-01,
-9.1477796e-02,1.20000e+02,2.80000e-01,
-9.1437802e-02,1.16000e+02,2.64000e-01,
-9.1397800e-02,1.12000e+02,3.04000e-01,
-9.1357797e-02,1.08000e+02,2.96000e-01,
-9.1317803e-02,1.04000e+02,3.04000e-01,
-9.1277801e-02,1.00000e+02,2.80000e-01,
-9.1237798e-02,9.60000e+01,3.36000e-01,
-9.1197796e-02,9.20000e+01,3.44000e-01,
-9.1157801e-02,8.80000e+01,3.28000e-01,
-9.1117799e-02,8.40000e+01,3.52000e-01,
-9.1077797e-02,8.00000e+01,2.96000e-01,
-9.1037802e-02,7.60000e+01,3.44000e-01,
-9.0997800e-02,7.20000e+01,3.28000e-01,
-9.0957798e-02,6.80000e+01,3.76000e-01,
-9.0917796e-02,6.40000e+01,3.52000e-01,
-9.0877801e-02,6.00000e+01,3.76000e-01,
-9.0837799e-02,6.00000e+01,3.36000e-01,
-9.0797797e-02,5.60000e+01,3.76000e-01,
-9.0757802e-02,5.60000e+01,3.28000e-01,
-9.0717800e-02,4.80000e+01,3.28000e-01,
-9.0677798e-02,4.40000e+01,3.44000e-01,
-9.0637796e-02,4.00000e+01,3.84000e-01,
-9.0597801e-02,3.60000e+01,3.60000e-01,
-9.0557799e-02,3.20000e+01,3.36000e-01,
-9.0517797e-02,3.20000e+01,3.52000e-01,
-9.0477802e-02,2.40000e+01,3.60000e-01,
-9.0437800e-02,2.00000e+01,3.28000e-01,
-9.0397798e-02,1.60000e+01,3.28000e-01,
-9.0357803e-02,1.60000e+01,3.44000e-01,
-9.0317801e-02,1.20000e+01,3.20000e-01,
-9.0277798e-02,8.00000e+00,3.28000e-01,
-9.0237796e-02,4.00000e+00,3.44000e-01,
-9.0197802e-02,0.00000e+00,3.36000e-01,
-9.0157799e-02,0.00000e+00,2.96000e-01,
-9.0117797e-02,-8.00000e+00,3.36000e-01,
-9.0077803e-02,-8.00000e+00,3.20000e-01,
-9.0037800e-02,-8.00000e+00,2.88000e-01,
-8.9997798e-02,-1.60000e+01,2.96000e-01,
-8.9957796e-02,-2.00000e+01,2.64000e-01,
-8.9917801e-02,-2.40000e+01,2.72000e-01,
-8.9877799e-02,-2.80000e+01,3.04000e-01,
-8.9837797e-02,-3.60000e+01,2.64000e-01,
-8.9797802e-02,-4.00000e+01,2.56000e-01,
-8.9757800e-02,-4.00000e+01,2.64000e-01,
-8.9717798e-02,-4.40000e+01,2.32000e-01,
-8.9677796e-02,-5.20000e+01,2.24000e-01,
-8.9637801e-02,-5.60000e+01,2.24000e-01,
-8.9597799e-02,-6.00000e+01,2.40000e-01,
-8.9557797e-02,-6.00000e+01,2.32000e-01,
-8.9517802e-02,-6.40000e+01,2.24000e-01,
-8.9477800e-02,-7.20000e+01,2.08000e-01,
-8.9437798e-02,-7.60000e+01,2.00000e-01,
-8.9397803e-02,-7.60000e+01,2.08000e-01,
-8.9357801e-02,-8.00000e+01,2.08000e-01,
-8.9317799e-02,-8.00000e+01,2.00000e-01,
-8.9277796e-02,-8.40000e+01,2.24000e-01,
-8.9237802e-02,-8.80000e+01,2.00000e-01,
-8.9197800e-02,-9.60000e+01,1.76000e-01,
-8.9157797e-02,-1.00000e+02,1.52000e-01,
-8.9117803e-02,-1.04000e+02,1.84000e-01,
-8.9077801e-02,-1.08000e+02,1.52000e-01,
-8.9037798e-02,-1.12000e+02,1.36000e-01,
-8.8997796e-02,-1.16000e+02,1.68000e-01,
-8.8957801e-02,-1.20000e+02,1.44000e-01,
-8.8917799e-02,-1.20000e+02,1.28000e-01,
-8.8877797e-02,-1.28000e+02,1.36000e-01,
-8.8837802e-02,-1.32000e+02,1.28000e-01,
-8.8797800e-02,-1.36000e+02,1.36000e-01,
-8.8757798e-02,-1.36000e+02,1.36000e-01,
-8.8717796e-02,-1.44000e+02,1.28000e-01,
-8.8677801e-02,-1.44000e+02,1.20000e-01,
-8.8637799e-02,-1.48000e+02,1.20000e-01,
-8.8597797e-02,-1.48000e+02,1.04000e-01,
-8.8557802e-02,-1.56000e+02,8.80000e-02,
-8.8517800e-02,-1.60000e+02,7.20000e-02,
-8.8477798e-02,-1.56000e+02,1.04000e-01,
-8.8437796e-02,-1.64000e+02,6.40000e-02,
-8.8397801e-02,-1.68000e+02,5.60000e-02,
-8.8357799e-02,-1.72000e+02,3.20000e-02,
-8.8317797e-02,-1.76000e+02,4.80000e-02,
-8.8277802e-02,-1.80000e+02,7.20000e-02,
-8.8237800e-02,-1.80000e+02,4.00000e-02,
-8.8197798e-02,-1.88000e+02,4.00000e-02,
-8.8157803e-02,-1.92000e+02,6.40000e-02,
-8.8117801e-02,-1.96000e+02,4.00000e-02,
-8.8077798e-02,-1.96000e+02,3.20000e-02,
-8.8037796e-02,-2.00000e+02,3.20000e-02,
-8.7997802e-02,-2.04000e+02,3.20000e-02,
-8.7957799e-02,-2.08000e+02,2.40000e-02,
-8.7917797e-02,-2.12000e+02,4.80000e-02,
-8.7877803e-02,-2.16000e+02,8.00000e-03,
-8.7837800e-02,-2.20000e+02,1.60000e-02,
-8.7797798e-02,-2.20000e+02,8.00000e-03,
-8.7757796e-02,-2.20000e+02,4.00000e-02,
-8.7717801e-02,-2.24000e+02,8.00000e-03,
-8.7677799e-02,-2.24000e+02,2.40000e-02,
-8.7637797e-02,-2.28000e+02,3.20000e-02,
-8.7597802e-02,-2.32000e+02,8.00000e-03,
-8.7557800e-02,-2.36000e+02,-8.00000e-03,
-8.7517798e-02,-2.36000e+02,-1.60000e-02,
-8.7477796e-02,-2.40000e+02,-8.00000e-03,
-8.7437801e-02,-2.44000e+02,0.00000e+00,
-8.7397799e-02,-2.48000e+02,-1.60000e-02,
-8.7357797e-02,-2.52000e+02,-8.00000e-03,
-8.7317802e-02,-2.52000e+02,8.00000e-03,
-8.7277800e-02,-2.52000e+02,-8.00000e-03,
-8.7237798e-02,-2.60000e+02,-8.00000e-03,
-8.7197803e-02,-2.60000e+02,-8.00000e-03,
-8.7157801e-02,-2.60000e+02,-8.00000e-03,
-8.7117799e-02,-2.64000e+02,8.00000e-03,
-8.7077796e-02,-2.64000e+02,8.00000e-03,
-8.7037802e-02,-2.68000e+02,-4.00000e-02,
-8.6997800e-02,-2.72000e+02,-4.00000e-02,
-8.6957797e-02,-2.72000e+02,-2.40000e-02,
-8.6917803e-02,-2.76000e+02,-1.60000e-02,
-8.6877801e-02,-2.76000e+02,-8.00000e-03,
-8.6837798e-02,-2.80000e+02,-4.80000e-02,
-8.6797796e-02,-2.80000e+02,-4.00000e-02,
-8.6757801e-02,-2.84000e+02,-4.80000e-02,
-8.6717799e-02,-2.84000e+02,-8.00000e-03,
-8.6677797e-02,-2.84000e+02,-3.20000e-02,
-8.6637802e-02,-2.88000e+02,-2.40000e-02,
-8.6597800e-02,-2.88000e+02,-1.60000e-02,
-8.6557798e-02,-2.88000e+02,-8.00000e-03,
-8.6517796e-02,-2.88000e+02,-3.20000e-02,
-8.6477801e-02,-2.92000e+02,-8.00000e-03,
-8.6437799e-02,-2.92000e+02,-1.60000e-02,
-8.6397797e-02,-2.92000e+02,-3.20000e-02,
-8.6357802e-02,-2.92000e+02,-8.00000e-03,
-8.6317800e-02,-2.92000e+02,-3.20000e-02,
-8.6277798e-02,-2.96000e+02,-2.40000e-02,
-8.6237803e-02,-2.96000e+02,-2.40000e-02,
-8.6197801e-02,-2.96000e+02,-1.60000e-02,
-8.6157799e-02,-2.96000e+02,-4.00000e-02,
-8.6117797e-02,-2.96000e+02,-8.00000e-03,
-8.6077802e-02,-2.96000e+02,-8.00000e-03,
-8.6037800e-02,-2.96000e+02,-4.80000e-02,
-8.5997798e-02,-2.96000e+02,-2.40000e-02,
-8.5957803e-02,-3.00000e+02,-2.40000e-02,
-8.5917801e-02,-2.96000e+02,-2.40000e-02,
-8.5877798e-02,-3.00000e+02,-4.80000e-02,
-8.5837796e-02,-2.96000e+02,-3.20000e-02,
-8.5797802e-02,-3.00000e+02,-1.60000e-02,
-8.5757799e-02,-3.00000e+02,-1.60000e-02,
-8.5717797e-02,-3.00000e+02,-1.60000e-02,
-8.5677803e-02,-2.96000e+02,-3.20000e-02,
-8.5637800e-02,-3.00000e+02,-2.40000e-02,
-8.5597798e-02,-3.00000e+02,-3.20000e-02,
-8.5557796e-02,-3.00000e+02,-3.20000e-02,
-8.5517801e-02,-3.00000e+02,-4.80000e-02,
-8.5477799e-02,-3.00000e+02,-4.00000e-02,
-8.5437797e-02,-3.00000e+02,-4.80000e-02,
-8.5397802e-02,-3.00000e+02,-2.40000e-02,
-8.5357800e-02,-3.00000e+02,-3.20000e-02,
-8.5317798e-02,-3.00000e+02,-3.20000e-02,
-8.5277796e-02,-3.00000e+02,-3.20000e-02,
-8.5237801e-02,-3.00000e+02,-2.40000e-02,
-8.5197799e-02,-3.00000e+02,-4.80000e-02,
-8.5157797e-02,-3.00000e+02,-4.00000e-02,
-8.5117802e-02,-3.00000e+02,-1.60000e-02,
-8.5077800e-02,-3.04000e+02,-8.00000e-03,
-8.5037798e-02,-3.00000e+02,-4.00000e-02,
-8.4997803e-02,-3.00000e+02,-4.00000e-02,
-8.4957801e-02,-3.00000e+02,-4.80000e-02,
-8.4917799e-02,-3.00000e+02,-4.80000e-02,
-8.4877796e-02,-3.04000e+02,-6.40000e-02,
-8.4837802e-02,-3.00000e+02,-2.40000e-02,
-8.4797800e-02,-3.04000e+02,-3.20000e-02,
-8.4757797e-02,-3.00000e+02,-5.60000e-02,
-8.4717803e-02,-3.04000e+02,-3.20000e-02,
-8.4677801e-02,-3.04000e+02,-5.60000e-02,
-8.4637798e-02,-3.04000e+02,-4.80000e-02,
-8.4597796e-02,-3.04000e+02,0.00000e+00,
-8.4557801e-02,-3.08000e+02,-4.80000e-02,
-8.4517799e-02,-3.04000e+02,-4.00000e-02,
-8.4477797e-02,-3.08000e+02,-5.60000e-02,
-8.4437802e-02,-3.04000e+02,-7.20000e-02,
-8.4397800e-02,-3.04000e+02,-6.40000e-02,
-8.4357798e-02,-3.08000e+02,-3.20000e-02,
-8.4317796e-02,-3.04000e+02,-4.00000e-02,
-8.4277801e-02,-3.04000e+02,-4.80000e-02,
-8.4237799e-02,-3.00000e+02,-4.00000e-02,
-8.4197797e-02,-3.04000e+02,-4.00000e-02,
-8.4157802e-02,-3.00000e+02,-4.80000e-02,
-8.4117800e-02,-3.04000e+02,-3.20000e-02,
-8.4077798e-02,-3.00000e+02,-5.60000e-02,
-8.4037803e-02,-3.00000e+02,-3.20000e-02,
-8.3997801e-02,-3.00000e+02,-8.00000e-02,
-8.3957799e-02,-3.00000e+02,-3.20000e-02,
-8.3917797e-02,-3.00000e+02,-2.40000e-02,
-8.3877802e-02,-3.00000e+02,-7.20000e-02,
-8.3837800e-02,-3.00000e+02,-4.80000e-02,
-8.3797798e-02,-2.96000e+02,-4.00000e-02,
-8.3757803e-02,-2.96000e+02,-6.40000e-02,
-8.3717801e-02,-2.92000e+02,-4.80000e-02,
-8.3677799e-02,-2.88000e+02,-5.60000e-02,
-8.3637796e-02,-2.88000e+02,-8.00000e-02,
-8.3597802e-02,-2.84000e+02,-5.60000e-02,
-8.3557799e-02,-2.80000e+02,-4.80000e-02,
-8.3517797e-02,-2.76000e+02,-7.20000e-02,
-8.3477803e-02,-2.68000e+02,-4.80000e-02,
-8.3437800e-02,-2.64000e+02,-8.80000e-02,
-8.3397798e-02,-2.64000e+02,-8.80000e-02,
-8.3357796e-02,-2.60000e+02,-1.04000e-01,
-8.3317801e-02,-2.56000e+02,-1.04000e-01,
-8.3277799e-02,-2.52000e+02,-1.04000e-01,
-8.3237797e-02,-2.52000e+02,-4.80000e-02,
-8.3197802e-02,-2.48000e+02,-9.60000e-02,
-8.3157800e-02,-2.48000e+02,-1.04000e-01,
-8.3117798e-02,-2.48000e+02,-1.12000e-01,
-8.3077796e-02,-2.44000e+02,-9.60000e-02,
-8.3037801e-02,-2.44000e+02,-1.04000e-01,
-8.2997799e-02,-2.40000e+02,-1.12000e-01,
-8.2957797e-02,-2.40000e+02,-1.20000e-01,
-8.2917802e-02,-2.36000e+02,-1.20000e-01,
-8.2877800e-02,-2.32000e+02,-1.12000e-01,
-8.2837798e-02,-2.32000e+02,-1.36000e-01,
-8.2797803e-02,-2.28000e+02,-1.36000e-01,
-8.2757801e-02,-2.24000e+02,-1.20000e-01,
-8.2717799e-02,-2.24000e+02,-1.36000e-01,
-8.2677796e-02,-2.20000e+02,-1.28000e-01,
-8.2637802e-02,-2.20000e+02,-1.52000e-01,
-8.2597800e-02,-2.12000e+02,-1.44000e-01,
-8.2557797e-02,-2.12000e+02,-1.36000e-01,
-8.2517803e-02,-2.04000e+02,-1.60000e-01,
-8.2477801e-02,-2.00000e+02,-1.36000e-01,
-8.2437798e-02,-1.96000e+02,-1.60000e-01,
-8.2397796e-02,-1.96000e+02,-1.76000e-01,
-8.2357801e-02,-1.88000e+02,-1.68000e-01,
-8.2317799e-02,-1.88000e+02,-1.44000e-01,
-8.2277797e-02,-1.80000e+02,-1.84000e-01,
-8.2237802e-02,-1.80000e+02,-2.08000e-01,
-8.2197800e-02,-1.72000e+02,-2.32000e-01,
-8.2157798e-02,-1.72000e+02,-1.76000e-01,
-8.2117796e-02,-1.68000e+02,-1.84000e-01,
-8.2077801e-02,-1.60000e+02,-2.08000e-01,
-8.2037799e-02,-1.60000e+02,-2.08000e-01,
-8.1997797e-02,-1.56000e+02,-2.24000e-01,
-8.1957802e-02,-1.48000e+02,-2.00000e-01,
-8.1917800e-02,-1.48000e+02,-2.00000e-01,
-8.1877798e-02,-1.48000e+02,-2.08000e-01,
-8.1837803e-02,-1.44000e+02,-2.24000e-01,
-8.1797801e-02,-1.40000e+02,-2.32000e-01,
-8.1757799e-02,-1.36000e+02,-2.08000e-01,
-8.1717797e-02,-1.36000e+02,-2.56000e-01,
-8.1677802e-02,-1.28000e+02,-2.08000e-01,
-8.1637800e-02,-1.28000e+02,-2.64000e-01,
-8.1597798e-02,-1.24000e+02,-2.24000e-01,
-8.1557803e-02,-1.20000e+02,-2.80000e-01,
-8.1517801e-02,-1.16000e+02,-2.48000e-01,
-8.1477799e-02,-1.12000e+02,-2.80000e-01,
-8.1437796e-02,-1.08000e+02,-2.88000e-01,
-8.1397802e-02,-1.04000e+02,-2.88000e-01,
-8.1357799e-02,-1.00000e+02,-3.20000e-01,
-8.1317797e-02,-9.20000e+01,-2.88000e-01,
-8.1277803e-02,-8.80000e+01,-2.64000e-01,
-8.1237800e-02,-8.40000e+01,-2.64000e-01,
-8.1197798e-02,-8.00000e+01,-2.72000e-01,
-8.1157796e-02,-8.00000e+01,-3.20000e-01,
-8.1117801e-02,-7.60000e+01,-3.60000e-01,
-8.1077799e-02,-7.20000e+01,-2.96000e-01,
-8.1037797e-02,-6.80000e+01,-3.28000e-01,
-8.0997802e-02,-6.80000e+01,-3.20000e-01,
-8.0957800e-02,-6.00000e+01,-2.88000e-01,
-8.0917798e-02,-5.60000e+01,-3.12000e-01,
-8.0877796e-02,-5.20000e+01,-2.96000e-01,
-8.0837801e-02,-4.40000e+01,-3.36000e-01,
-8.0797799e-02,-4.40000e+01,-2.80000e-01,
-8.0757797e-02,-4.00000e+01,-3.04000e-01,
-8.0717802e-02,-3.60000e+01,-3.28000e-01,
-8.0677800e-02,-3.20000e+01,-3.20000e-01,
-8.0637798e-02,-2.80000e+01,-3.44000e-01,
-8.0597803e-02,-2.40000e+01,-3.04000e-01,
-8.0557801e-02,-2.40000e+01,-3.52000e-01,
-8.0517799e-02,-2.00000e+01,-3.36000e-01,
-8.0477796e-02,-1.60000e+01,-3.28000e-01,
-8.0437802e-02,-1.20000e+01,-2.88000e-01,
-8.0397800e-02,-8.00000e+00,-3.04000e-01,
-8.0357797e-02,-8.00000e+00,-3.36000e-01,
-8.0317803e-02,-8.00000e+00,-3.20000e-01,
-8.0277801e-02,-4.00000e+00,-3.28000e-01,
-8.0237798e-02,0.00000e+00,-3.04000e-01,
-8.0197796e-02,4.00000e+00,-3.04000e-01,
-8.0157802e-02,8.00000e+00,-3.04000e-01,
-8.0117799e-02,8.00000e+00,-3.12000e-01,
-8.0077797e-02,1.60000e+01,-2.64000e-01,
-8.0037802e-02,2.00000e+01,-2.88000e-01,
-7.9997800e-02,2.40000e+01,-2.88000e-01,
-7.9957798e-02,3.20000e+01,-2.56000e-01,
-7.9917796e-02,3.60000e+01,-2.72000e-01,
-7.9877801e-02,4.00000e+01,-2.56000e-01,
-7.9837799e-02,4.00000e+01,-2.72000e-01,
-7.9797797e-02,4.80000e+01,-2.96000e-01,
-7.9757802e-02,4.80000e+01,-2.48000e-01,
-7.9717800e-02,5.60000e+01,-2.00000e-01,
-7.9677798e-02,5.60000e+01,-2.40000e-01,
-7.9637803e-02,6.00000e+01,-2.32000e-01,
-7.9597801e-02,6.40000e+01,-2.56000e-01,
-7.9557799e-02,6.80000e+01,-2.32000e-01,
-7.9517797e-02,6.80000e+01,-2.16000e-01,
-7.9477802e-02,7.60000e+01,-1.92000e-01,
-7.9437800e-02,8.00000e+01,-2.00000e-01,
-7.9397798e-02,8.00000e+01,-1.52000e-01,
-7.9357803e-02,8.40000e+01,-2.00000e-01,
-7.9317801e-02,9.20000e+01,-1.76000e-01,
-7.9277799e-02,9.60000e+01,-1.68000e-01,
-7.9237796e-02,9.60000e+01,-1.44000e-01,
-7.9197802e-02,1.00000e+02,-1.44000e-01,
-7.9157799e-02,1.04000e+02,-1.36000e-01,
-7.9117797e-02,1.12000e+02,-1.60000e-01,
-7.9077803e-02,1.12000e+02,-1.36000e-01,
-7.9037800e-02,1.16000e+02,-1.20000e-01,
-7.8997798e-02,1.20000e+02,-1.12000e-01,
-7.8957796e-02,1.24000e+02,-1.44000e-01,
-7.8917801e-02,1.28000e+02,-1.20000e-01,
-7.8877799e-02,1.28000e+02,-8.00000e-02,
-7.8837797e-02,1.32000e+02,-1.04000e-01,
